291,204
292,204
293,204
291,205
292,205
293,205
291,206
292,206
293,206
288,195
289,195
290,195
288,196
289,196
290,196
288,197
289,197
290,197
294,204
295,204
296,204
294,205
295,205
296,205
294,206
295,206
296,206
288,204
289,204
290,204
288,205
289,205
290,205
288,206
289,206
290,206
297,204
298,204
299,204
297,205
298,205
299,205
297,206
298,206
299,206
285,195
286,195
287,195
285,196
286,196
287,196
285,197
286,197
287,197
285,204
286,204
287,204
285,205
286,205
287,205
285,206
286,206
287,206
300,201
301,201
302,201
300,202
301,202
302,202
300,203
301,203
302,203
300,204
301,204
302,204
300,205
301,205
302,205
300,206
301,206
302,206
300,198
301,198
302,198
300,199
301,199
302,199
300,200
301,200
302,200
300,195
301,195
302,195
300,196
301,196
302,196
300,197
301,197
302,197
288,192
289,192
290,192
288,193
289,193
290,193
288,194
289,194
290,194
291,192
292,192
293,192
291,193
292,193
293,193
291,194
292,194
293,194
300,192
301,192
302,192
300,193
301,193
302,193
300,194
301,194
302,194
297,192
298,192
299,192
297,193
298,193
299,193
297,194
298,194
299,194
294,192
295,192
296,192
294,193
295,193
296,193
294,194
295,194
296,194
288,207
289,207
290,207
288,208
289,208
290,208
288,209
289,209
290,209
291,207
292,207
293,207
291,208
292,208
293,208
291,209
292,209
293,209
285,192
286,192
287,192
285,193
286,193
287,193
285,194
286,194
287,194
285,207
286,207
287,207
285,208
286,208
287,208
285,209
286,209
287,209
294,207
295,207
296,207
294,208
295,208
296,208
294,209
295,209
296,209
303,192
304,192
305,192
303,193
304,193
305,193
303,194
304,194
305,194
303,195
304,195
305,195
303,196
304,196
305,196
303,197
304,197
305,197
303,198
304,198
305,198
303,199
304,199
305,199
303,200
304,200
305,200
303,201
304,201
305,201
303,202
304,202
305,202
303,203
304,203
305,203
303,204
304,204
305,204
303,205
304,205
305,205
303,206
304,206
305,206
297,207
298,207
299,207
297,208
298,208
299,208
297,209
298,209
299,209
300,207
301,207
302,207
300,208
301,208
302,208
300,209
301,209
302,209
303,207
304,207
305,207
303,208
304,208
305,208
303,209
304,209
305,209
285,189
286,189
287,189
285,190
286,190
287,190
285,191
286,191
287,191
288,189
289,189
290,189
288,190
289,190
290,190
288,191
289,191
290,191
291,189
292,189
293,189
291,190
292,190
293,190
291,191
292,191
293,191
294,189
295,189
296,189
294,190
295,190
296,190
294,191
295,191
296,191
297,189
298,189
299,189
297,190
298,190
299,190
297,191
298,191
299,191
300,189
301,189
302,189
300,190
301,190
302,190
300,191
301,191
302,191
303,189
304,189
305,189
303,190
304,190
305,190
303,191
304,191
305,191
312,198
313,198
314,198
312,199
313,199
314,199
312,200
313,200
314,200
315,198
316,198
317,198
315,199
316,199
317,199
315,200
316,200
317,200
318,198
319,198
320,198
318,199
319,199
320,199
318,200
319,200
320,200
309,198
310,198
311,198
309,199
310,199
311,199
309,200
