#seed=8576294172403134396 dim=nether size=4 origin=3200,3208
3205,7,3201,259,849
3206,7,3201,256,259
3207,7,3201,256,259
3210,7,3201,256,849
3211,7,3201,256,849
3212,7,3201,256,849
3213,7,3201,256,849
3214,7,3201,256,849
3215,7,3201,259,849
3200,7,3202,259,849
3201,7,3202,259,849
3202,7,3202,259,849
3203,7,3202,259,849
3204,7,3202,259,849
3205,7,3202,259,849
3206,7,3202,259,849
3207,7,3202,256,259
3209,7,3202,256,849
3210,7,3202,256,849
3211,7,3202,256,849
3212,7,3202,256,849
3213,7,3202,256,849
3214,7,3202,256,849
3215,7,3202,259,849
3200,7,3203,259,849
3201,7,3203,259,849
3202,7,3203,259,849
3203,7,3203,259,849
3204,7,3203,259,849
3205,7,3203,259,849
3213,7,3203,256,849
3214,7,3203,259,849
3215,7,3203,259,849
3214,7,3204,259,849
3215,7,3204,259,849
3215,7,3205,259,849
3200,7,3206,849,259
3201,7,3206,849,259
3207,7,3206,849,259
3208,7,3206,849,259
3215,7,3206,259,849
3200,7,3207,849,259
3208,7,3207,849,259
3209,7,3207,849,259
3211,7,3207,259,849
3212,7,3207,259,849
3213,7,3207,259,849
3214,7,3207,259,849
3215,7,3207,256,849
3200,7,3208,849,259
3201,7,3208,849,259
3200,7,3209,849,259
3201,7,3209,849,259
3202,7,3209,849,259
3200,7,3210,849,259
3201,7,3210,849,259
3202,7,3210,849,259
3203,7,3210,849,259
3200,7,3211,849,259
3201,7,3211,849,259
3202,7,3211,849,259
3200,7,3212,849,259
3201,7,3212,849,259
3201,8,3200,259,849
3203,8,3200,259,849
3206,8,3200,256,259
3207,8,3200,256,259
3212,8,3200,256,849
3213,8,3200,256,849
3214,8,3200,256,849
3215,8,3200,259,256
3200,8,3201,259,849
3201,8,3201,259,849
3202,8,3201,259,849
3203,8,3201,259,849
3204,8,3201,259,849
3207,8,3201,256,259
3211,8,3201,256,849
3212,8,3201,256,849
3213,8,3201,256,849
3214,8,3201,256,849
3215,8,3201,259,849
3200,8,3202,259,849
3201,8,3202,259,849
3202,8,3202,259,849
3203,8,3202,259,849
3204,8,3202,259,849
3205,8,3202,259,849
3210,8,3202,256,849
